,ID,Order Date,Class,Region,Sub-Category,Sales
2551,2958,2018-05-04,Стандарт,Владивосток,Binders,10910.38
2552,7178,2018-05-04,Стандарт,Владивосток,Binders,44227.51
2553,7179,2018-05-04,Стандарт,Владивосток,Binders,7848.581
2554,3632,2018-05-03,Второй класс,Калиниград,Storage,3860.512
2555,3633,2018-05-03,Второй класс,Калиниград,Storage,39208.87
2556,7609,2018-05-03,Стандарт,Калиниград,Paper,34569.11
2557,7610,2018-05-03,Стандарт,Калиниград,Art,43023.03
2558,8352,2018-05-03,Стандарт,Владивосток,Furnishings,21692.77
2559,8353,2018-05-03,Стандарт,Владивосток,Binders,17253.7
2560,8354,2018-05-03,Стандарт,Владивосток,Tables,14087.94
2561,8355,2018-05-03,Стандарт,Владивосток,Binders,19103.72
2562,8356,2018-05-03,Стандарт,Владивосток,Fasteners,30502.03
2563,2518,2018-05-02,Стандарт,Владивосток,Furnishings,22111.83
2564,6913,2018-05-02,Второй класс,Калиниград,Accessories,12447.04
2565,7393,2018-05-02,Стандарт,Калиниград,Paper,14140.15
2566,7394,2018-05-02,Стандарт,Калиниград,Art,16442.28
2567,7395,2018-05-02,Стандарт,Калиниград,Paper,10442.57
2568,3896,2018-05-01,Стандарт,Москва,Accessories,25254.68
2569,8235,2018-05-01,Стандарт,Москва,Supplies,22593.39
2570,8236,2018-05-01,Стандарт,Москва,Tables,11635.79
2571,8237,2018-05-01,Стандарт,Москва,Chairs,30227.54
2572,9335,2018-05-01,Первый класс,Москва,Bookcases,18249.96
2573,9336,2018-05-01,Первый класс,Москва,Labels,24898.9
2574,1491,2018-04-30,Второй класс,Владивосток,Envelopes,8226.68
2575,1662,2018-04-30,Стандарт,Владивосток,Phones,27897.15
2576,1663,2018-04-30,Стандарт,Владивосток,Binders,34284.07
2577,1915,2018-04-30,Стандарт,Москва,Labels,9203.137
2578,1916,2018-04-30,Стандарт,Москва,Art,31456.14
2579,1917,2018-04-30,Стандарт,Москва,Labels,16783.14
2580,2779,2018-04-30,Стандарт,Москва,Furnishings,23066.03
2581,2780,2018-04-30,Стандарт,Москва,Accessories,12054.04
2582,3410,2018-04-30,Стандарт,Владивосток,Paper,9534.06
2583,4551,2018-04-30,Первый класс,Владивосток,Labels,23514.51
2584,4758,2018-04-30,Стандарт,Урал,Binders,29345.26
2585,5289,2018-04-30,Стандарт,Калиниград,Paper,32743.91
2586,5314,2018-04-30,Стандарт,Калиниград,Furnishings,20300.97
2587,5315,2018-04-30,Стандарт,Калиниград,Envelopes,14806.63
2588,5526,2018-04-30,Стандарт,Калиниград,Art,44176.24
2589,7183,2018-04-30,Стандарт,Калиниград,Binders,9113.397
2590,8564,2018-04-30,Стандарт,Москва,Binders,14966.94
2591,8565,2018-04-30,Стандарт,Москва,Furnishings,35954.23
2592,1728,2018-04-29,Второй класс,Владивосток,Tables,26748.26
2593,7157,2018-04-29,Стандарт,Владивосток,Labels,23259.65
2594,5455,2018-04-28,Стандарт,Владивосток,Storage,2663.537
2595,5456,2018-04-28,Стандарт,Владивосток,Art,22309.24
2596,8087,2018-04-28,Стандарт,Москва,Appliances,25144.47
2597,8365,2018-04-28,Стандарт,Москва,Phones,25369.24
2598,3098,2018-04-27,Стандарт,Урал,Labels,16049.37
2599,3099,2018-04-27,Стандарт,Урал,Bookcases,23245.13
2600,4637,2018-04-27,Первый класс,Калиниград,Art,13653.55
2601,4638,2018-04-27,Первый класс,Калиниград,Art,10765.05
2602,4639,2018-04-27,Первый класс,Калиниград,Art,29249.28
2603,8638,2018-04-27,Стандарт,Калиниград,Furnishings,12282.08
2604,1359,2018-04-26,Первый класс,Урал,Furnishings,18075.79
2605,2961,2018-04-26,Стандарт,Калиниград,Paper,20206.3
2606,2962,2018-04-26,Стандарт,Калиниград,Labels,44143.35
2607,5075,2018-04-25,Второй класс,Калиниград,Binders,39756.91
2608,5108,2018-04-25,Первый класс,Москва,Art,26080.12
2609,5109,2018-04-25,Первый класс,Москва,Art,20699.21
2610,5434,2018-04-25,Стандарт,Калиниград,Art,6445.736
2611,6888,2018-04-25,Стандарт,Калиниград,Paper,35066.14
2612,6889,2018-04-25,Стандарт,Калиниград,Binders,25513.32
2613,7172,2018-04-25,Второй класс,Калиниград,Accessories,13569.85
2614,8974,2018-04-25,Второй класс,Калиниград,Bookcases,40603.23
2615,1685,2018-04-24,Первый класс,Владивосток,Appliances,11546.64
2616,1686,2018-04-24,Первый класс,Владивосток,Binders,11653.6
2617,1687,2018-04-24,Первый класс,Владивосток,Binders,10830.08
2618,3656,2018-04-24,Стандарт,Москва,Storage,38121.12
2619,5527,2018-04-24,Стандарт,Калиниград,Fasteners,23385.27
2620,5978,2018-04-24,Первый класс,Калиниград,Phones,32482.38
2621,6024,2018-04-24,Первый класс,Владивосток,Accessories,19394.08
2622,8200,2018-04-24,Стандарт,Урал,Binders,11383.31
2623,8201,2018-04-24,Стандарт,Урал,Storage,36439.56
2624,2600,2018-04-23,Стандарт,Владивосток,Appliances,37865.76
2625,2601,2018-04-23,Стандарт,Владивосток,Supplies,17535.06
2626,3867,2018-04-23,Второй класс,Урал,Accessories,19855.57
2627,6033,2018-04-23,Первый класс,Владивосток,Supplies,13148.54
2628,6596,2018-04-23,Первый класс,Владивосток,Binders,16755.55
2629,6597,2018-04-23,Первый класс,Владивосток,Paper,6367.933
2630,7241,2018-04-23,Второй класс,Калиниград,Furnishings,15998.91
2631,7242,2018-04-23,Второй класс,Калиниград,Binders,3158.133
2632,7243,2018-04-23,Второй класс,Калиниград,Furnishings,19153.32
2633,8470,2018-04-23,Стандарт,Москва,Bookcases,3573.617
2634,8471,2018-04-23,Стандарт,Москва,Accessories,12914.94
2635,8472,2018-04-23,Стандарт,Москва,Furnishings,40438.71
2636,8473,2018-04-23,Стандарт,Москва,Labels,20076.0
2637,8592,2018-04-23,Первый класс,Калиниград,Envelopes,33466.73
2638,8593,2018-04-23,Первый класс,Калиниград,Furnishings,37497.58
2639,805,2018-04-22,Первый класс,Калиниград,Furnishings,38298.45
2640,3027,2018-04-22,Стандарт,Владивосток,Furnishings,35828.92
2641,8280,2018-04-22,Стандарт,Москва,Storage,42810.35
2642,177,2018-04-21,Второй класс,Урал,Appliances,40531.42
2643,1103,2018-04-21,Стандарт,Урал,Binders,24322.47
2644,1104,2018-04-21,Стандарт,Урал,Binders,31477.15
2645,3713,2018-04-21,Первый класс,Калиниград,Accessories,30277.9
2646,3714,2018-04-21,Первый класс,Калиниград,Furnishings,13437.72
2647,7184,2018-04-21,Первый класс,Владивосток,Chairs,11405.41
2648,7567,2018-04-21,Первый класс,Урал,Accessories,34047.03
2649,7568,2018-04-21,Первый класс,Урал,Paper,3932.557
2650,2239,2018-04-20,Стандарт,Урал,Furnishings,25891.86
2651,6154,2018-04-20,Первый класс,Владивосток,Furnishings,17833.92
2652,6155,2018-04-20,Первый класс,Владивосток,Storage,5485.336
2653,6156,2018-04-20,Первый класс,Владивосток,Storage,19090.15
2654,6157,2018-04-20,Первый класс,Владивосток,Furnishings,35977.28
2655,6766,2018-04-20,Стандарт,Урал,Chairs,3511.36
2656,6767,2018-04-20,Стандарт,Урал,Art,8926.977
2657,6768,2018-04-20,Стандарт,Урал,Furnishings,23872.67
2658,7595,2018-04-20,Стандарт,Урал,Binders,11011.51
2659,7596,2018-04-20,Стандарт,Урал,Binders,12380.18
2660,3011,2018-04-17,Стандарт,Калиниград,Binders,37045.31
2661,3012,2018-04-17,Стандарт,Калиниград,Machines,6370.451
2662,3013,2018-04-17,Стандарт,Калиниград,Binders,44437.69
2663,3014,2018-04-17,Стандарт,Калиниград,Binders,25372.73
2664,3015,2018-04-17,Стандарт,Калиниград,Paper,2123.045
2665,3252,2018-04-17,Первый класс,Владивосток,Furnishings,34098.02
2666,6858,2018-04-17,Стандарт,Калиниград,Paper,16613.92
2667,6859,2018-04-17,Стандарт,Калиниград,Labels,26080.79
2668,6860,2018-04-17,Стандарт,Калиниград,Fasteners,29776.62
2669,6861,2018-04-17,Стандарт,Калиниград,Accessories,22480.63
2670,6862,2018-04-17,Стандарт,Калиниград,Labels,20724.62
2671,6863,2018-04-17,Стандарт,Калиниград,Chairs,2955.863
2672,9588,2018-04-17,Стандарт,Урал,Storage,24543.7
2673,1521,2018-04-16,Стандарт,Урал,Art,40738.82
2674,2363,2018-04-16,Стандарт,Владивосток,Binders,30175.34
2675,2546,2018-04-16,Стандарт,Калиниград,Storage,7033.299
2676,2547,2018-04-16,Стандарт,Калиниград,Bookcases,26452.35
2677,2740,2018-04-16,Первый класс,Москва,Supplies,21703.18
2678,2741,2018-04-16,Первый класс,Москва,Accessories,6806.015
2679,3232,2018-04-16,Стандарт,Урал,Binders,41048.52
2680,3233,2018-04-16,Стандарт,Урал,Binders,41193.68
2681,3234,2018-04-16,Стандарт,Урал,Storage,28679.65
2682,7723,2018-04-16,Стандарт,Калиниград,Appliances,29535.54
2683,13,2018-04-15,Стандарт,Москва,Paper,30328.97
2684,309,2018-04-15,Первый класс,Москва,Art,32967.3
2685,1867,2018-04-15,Первый класс,Калиниград,Furnishings,19789.7
2686,5218,2018-04-15,Второй класс,Калиниград,Paper,2386.133
2687,5953,2018-04-15,Стандарт,Урал,Paper,16704.09
2688,7369,2018-04-15,Первый класс,Москва,Binders,4818.089
2689,930,2018-04-14,Первый класс,Владивосток,Art,9528.204
2690,931,2018-04-14,Первый класс,Владивосток,Art,25912.24
2691,932,2018-04-14,Первый класс,Владивосток,Paper,13238.87
2692,2663,2018-04-14,Первый класс,Урал,Binders,41429.31
2693,3100,2018-04-14,Стандарт,Владивосток,Binders,16805.34
2694,3101,2018-04-14,Стандарт,Владивосток,Bookcases,14277.92
2695,5361,2018-04-14,Стандарт,Москва,Bookcases,22004.8
2696,5646,2018-04-14,Стандарт,Владивосток,Furnishings,16730.46
2697,2119,2018-04-13,Первый класс,Калиниград,Paper,4414.227
2698,2120,2018-04-13,Первый класс,Калиниград,Binders,27865.04
2699,8340,2018-04-13,Стандарт,Калиниград,Chairs,28070.63
2700,9405,2018-04-13,Стандарт,Владивосток,Fasteners,24787.59
2701,1440,2018-04-12,Второй класс,Владивосток,Binders,25225.29
2702,1441,2018-04-12,Второй класс,Владивосток,Paper,29004.11
2703,2001,2018-04-11,Стандарт,Калиниград,Accessories,27673.44
2704,2002,2018-04-11,Стандарт,Калиниград,Art,35862.17
2705,2005,2018-04-11,Стандарт,Урал,Binders,6869.741
2706,4351,2018-04-11,Стандарт,Владивосток,Storage,7856.316
2707,4352,2018-04-11,Стандарт,Владивосток,Accessories,28367.92
2708,8318,2018-04-11,Стандарт,Москва,Art,30914.9
2709,8319,2018-04-11,Стандарт,Москва,Art,7746.149
2710,859,2018-04-10,Стандарт,Владивосток,Paper,1349.803
2711,860,2018-04-10,Стандарт,Владивосток,Fasteners,30553.75
2712,3503,2018-04-10,Same Day,Урал,Paper,18545.58
2713,3504,2018-04-10,Same Day,Урал,Accessories,7920.263
2714,5789,2018-04-10,Второй класс,Москва,Furnishings,7295.146
2715,5790,2018-04-10,Второй класс,Москва,Binders,27638.24
2716,6379,2018-04-10,Стандарт,Владивосток,Accessories,4945.66
2717,6380,2018-04-10,Стандарт,Владивосток,Storage,1673.496
2718,7424,2018-04-10,Стандарт,Владивосток,Appliances,10731.46
2719,7425,2018-04-10,Стандарт,Владивосток,Furnishings,36416.42
2720,965,2018-04-09,Первый класс,Владивосток,Labels,3607.98
2721,966,2018-04-09,Первый класс,Владивосток,Art,15541.04
2722,967,2018-04-09,Первый класс,Владивосток,Paper,43800.12
2723,968,2018-04-09,Первый класс,Владивосток,Paper,7745.142
2724,969,2018-04-09,Первый класс,Владивосток,Labels,10363.06
2725,970,2018-04-09,Первый класс,Владивосток,Storage,36755.94
2726,1282,2018-04-09,Первый класс,Москва,Labels,6097.605
2727,1283,2018-04-09,Первый класс,Москва,Binders,32554.65
2728,1284,2018-04-09,Первый класс,Москва,Paper,32463.1
2729,4418,2018-04-09,Второй класс,Урал,Binders,41272.27
2730,8475,2018-04-09,Стандарт,Владивосток,Binders,30570.53
2731,8476,2018-04-09,Стандарт,Владивосток,Paper,43703.06
2732,2848,2018-04-08,Стандарт,Москва,Furnishings,11324.62
2733,2849,2018-04-08,Стандарт,Москва,Binders,10069.78
2734,3987,2018-04-08,Стандарт,Владивосток,Storage,1523.692
2735,3988,2018-04-08,Стандарт,Владивосток,Appliances,23489.99
2736,4651,2018-04-08,Стандарт,Калиниград,Paper,15870.84
2737,4652,2018-04-08,Стандарт,Калиниград,Paper,15717.69
